sample size and proportion,classifier,metric,precision,recall,f1-score,support
400_4060,knn_tfidf,accuracy,0.703125,0.703125,0.703125,0.703125
400_4060,knn_tfidf,macro avg,0.670833333,0.681616833,0.674431058,64
400_4060,knn_tfidf,weighted avg,0.715234375,0.703125,0.707655622,64
400_4060,lr_w2v,0,0.473684211,0.428571429,0.45,21
400_4060,lr_w2v,1,0.733333333,0.76744186,0.75,43
400_4060,lr_w2v,accuracy,0.65625,0.65625,0.65625,0.65625
400_4060,lr_w2v,macro avg,0.603508772,0.598006645,0.6,64
400_4060,lr_w2v,weighted avg,0.648135965,0.65625,0.6515625,64
400_5050,lr_tfidf,0,0.658536585,0.9,0.76056338,30
400_5050,lr_tfidf,1,0.869565217,0.588235294,0.701754386,34
400_5050,lr_tfidf,accuracy,0.734375,0.734375,0.734375,0.734375
400_5050,lr_tfidf,macro avg,0.764050901,0.744117647,0.731158883,64
400_5050,lr_tfidf,weighted avg,0.770645546,0.734375,0.729321102,64
400_5050,nb_tfidf,0,0.578947368,0.733333333,0.647058824,30
400_5050,nb_tfidf,1,0.692307692,0.529411765,0.6,34
400_5050,nb_tfidf,accuracy,0.625,0.625,0.625,0.625
400_5050,nb_tfidf,macro avg,0.63562753,0.631372549,0.623529412,64
400_5050,nb_tfidf,weighted avg,0.63917004,0.625,0.622058824,64
400_5050,rf_tfidf,0,0.577777778,0.866666667,0.693333333,30
400_5050,rf_tfidf,1,0.789473684,0.441176471,0.566037736,34
400_5050,rf_tfidf,accuracy,0.640625,0.640625,0.640625,0.640625
400_5050,rf_tfidf,macro avg,0.683625731,0.653921569,0.629685535,64
400_5050,rf_tfidf,weighted avg,0.690241228,0.640625,0.625707547,64
400_5050,dt_tfidf,0,0.657142857,0.766666667,0.707692308,30
400_5050,dt_tfidf,1,0.75862069,0.647058824,0.698412698,34
400_5050,dt_tfidf,accuracy,0.703125,0.703125,0.703125,0.703125
400_5050,dt_tfidf,macro avg,0.707881773,0.706862745,0.703052503,64
400_5050,dt_tfidf,weighted avg,0.711052956,0.703125,0.702762515,64
400_5050,svc_tfidf,0,0.565217391,0.866666667,0.684210526,30
400_5050,svc_tfidf,1,0.777777778,0.411764706,0.538461538,34
400_5050,svc_tfidf,accuracy,0.625,0.625,0.625,0.625
400_5050,svc_tfidf,macro avg,0.671497585,0.639215686,0.611336032,64
400_5050,svc_tfidf,weighted avg,0.678140097,0.625,0.606781377,64
400_5050,lsvc_tfidf,0,0.642857143,0.9,0.75,30
400_5050,lsvc_tfidf,1,0.863636364,0.558823529,0.678571429,34
400_5050,lsvc_tfidf,accuracy,0.71875,0.71875,0.71875,0.71875
400_5050,lsvc_tfidf,macro avg,0.753246753,0.729411765,0.714285714,64
400_5050,lsvc_tfidf,weighted avg,0.760146104,0.71875,0.712053571,64
400_5050,sgd_tfidf,0,0.666666667,0.8,0.727272727,30
400_5050,sgd_tfidf,1,0.785714286,0.647058824,0.709677419,34
400_5050,sgd_tfidf,accuracy,0.71875,0.71875,0.71875,0.71875
400_5050,sgd_tfidf,macro avg,0.726190476,0.723529412,0.718475073,64
400_5050,sgd_tfidf,weighted avg,0.729910714,0.71875,0.71792522,64
400_5050,knn_tfidf,0,0.625,0.833333333,0.714285714,30
400_5050,knn_tfidf,1,0.791666667,0.558823529,0.655172414,34
400_5050,knn_tfidf,accuracy,0.6875,0.6875,0.6875,0.6875
400_5050,knn_tfidf,macro avg,0.708333333,0.696078431,0.684729064,64
400_5050,knn_tfidf,weighted avg,0.713541667,0.6875,0.682881773,64
400_5050,lr_w2v,0,0.555555556,0.666666667,0.606060606,30
400_5050,lr_w2v,1,0.642857143,0.529411765,0.580645161,34
400_5050,lr_w2v,accuracy,0.59375,0.59375,0.59375,0.59375
400_5050,lr_w2v,macro avg,0.599206349,0.598039216,0.593352884,64
400_5050,lr_w2v,weighted avg,0.601934524,0.59375,0.592558651,64
500_1090,lr_tfidf,0,1,0.1,0.181818182,10
500_1090,lr_tfidf,1,0.886075949,1,0.939597315,70
500_1090,lr_tfidf,accuracy,0.8875,0.8875,0.8875,0.8875
500_1090,lr_tfidf,macro avg,0.943037975,0.55,0.560707749,80
500_1090,lr_tfidf,weighted avg,0.900316456,0.8875,0.844874924,80
500_1090,nb_tfidf,0,0,0,0,10
500_1090,nb_tfidf,1,0.875,1,0.933333333,70
500_1090,nb_tfidf,accuracy,0.875,0.875,0.875,0.875
500_1090,nb_tfidf,macro avg,0.4375,0.5,0.466666667,80
500_1090,nb_tfidf,weighted avg,0.765625,0.875,0.816666667,80
500_1090,rf_tfidf,0,0,0,0,10
500_1090,rf_tfidf,1,0.875,1,0.933333333,70
500_1090,rf_tfidf,accuracy,0.875,0.875,0.875,0.875
500_1090,rf_tfidf,macro avg,0.4375,0.5,0.466666667,80
500_1090,rf_tfidf,weighted avg,0.765625,0.875,0.816666667,80
500_1090,dt_tfidf,0,0.375,0.3,0.333333333,10
500_1090,dt_tfidf,1,0.902777778,0.928571429,0.915492958,70
500_1090,dt_tfidf,accuracy,0.85,0.85,0.85,0.85
500_1090,dt_tfidf,macro avg,0.638888889,0.614285714,0.624413146,80
500_1090,dt_tfidf,weighted avg,0.836805556,0.85,0.842723005,80
500_1090,svc_tfidf,0,0,0,0,10
500_1090,svc_tfidf,1,0.875,1,0.933333333,70
500_1090,svc_tfidf,accuracy,0.875,0.875,0.875,0.875
500_1090,svc_tfidf,macro avg,0.4375,0.5,0.466666667,80
500_1090,svc_tfidf,weighted avg,0.765625,0.875,0.816666667,80
500_1090,lsvc_tfidf,0,1,0.2,0.333333333,10
500_1090,lsvc_tfidf,1,0.897435897,1,0.945945946,70
500_1090,lsvc_tfidf,accuracy,0.9,0.9,0.9,0.9
500_1090,lsvc_tfidf,macro avg,0.948717949,0.6,0.63963964,80
500_1090,lsvc_tfidf,weighted avg,0.91025641,0.9,0.869369369,80
500_1090,sgd_tfidf,0,0.75,0.3,0.428571429,10
500_1090,sgd_tfidf,1,0.907894737,0.985714286,0.945205479,70
500_1090,sgd_tfidf,accuracy,0.9,0.9,0.9,0.9
500_1090,sgd_tfidf,macro avg,0.828947368,0.642857143,0.686888454,80
500_1090,sgd_tfidf,weighted avg,0.888157895,0.9,0.880626223,80
500_1090,knn_tfidf,0,0.363636364,0.4,0.380952381,10
500_1090,knn_tfidf,1,0.913043478,0.9,0.90647482,70
500_1090,knn_tfidf,accuracy,0.8375,0.8375,0.8375,0.8375
500_1090,knn_tfidf,macro avg,0.638339921,0.65,0.643713601,80
500_1090,knn_tfidf,weighted avg,0.844367589,0.8375,0.840784515,80
500_1090,lr_w2v,0,0,0,0,10
500_1090,lr_w2v,1,0.875,1,0.933333333,70
500_1090,lr_w2v,accuracy,0.875,0.875,0.875,0.875
500_1090,lr_w2v,macro avg,0.4375,0.5,0.466666667,80
500_1090,lr_w2v,weighted avg,0.765625,0.875,0.816666667,80
500_2080,lr_tfidf,0,0.625,0.357142857,0.454545455,14
500_2080,lr_tfidf,1,0.875,0.954545455,0.913043478,66
500_2080,lr_tfidf,accuracy,0.85,0.85,0.85,0.85
500_2080,lr_tfidf,macro avg,0.75,0.655844156,0.683794466,80
500_2080,lr_tfidf,weighted avg,0.83125,0.85,0.832806324,80
500_2080,nb_tfidf,0,0,0,0,14
500_2080,nb_tfidf,1,0.825,1,0.904109589,66
500_2080,nb_tfidf,accuracy,0.825,0.825,0.825,0.825
500_2080,nb_tfidf,macro avg,0.4125,0.5,0.452054795,80
500_2080,nb_tfidf,weighted avg,0.680625,0.825,0.745890411,80
500_2080,rf_tfidf,0,0,0,0,14
500_2080,rf_tfidf,1,0.825,1,0.904109589,66
500_2080,rf_tfidf,accuracy,0.825,0.825,0.825,0.825
500_2080,rf_tfidf,macro avg,0.4125,0.5,0.452054795,80
500_2080,rf_tfidf,weighted avg,0.680625,0.825,0.745890411,80
500_2080,dt_tfidf,0,0.5,0.5,0.5,14
500_2080,dt_tfidf,1,0.893939394,0.893939394,0.893939394,66
500_2080,dt_tfidf,accuracy,0.825,0.825,0.825,0.825
500_2080,dt_tfidf,macro avg,0.696969697,0.696969697,0.696969697,80
500_2080,dt_tfidf,weighted avg,0.825,0.825,0.825,80
500_2080,svc_tfidf,0,1,0.071428571,0.133333333,14
500_2080,svc_tfidf,1,0.835443038,1,0.910344828,66
500_2080,svc_tfidf,accuracy,0.8375,0.8375,0.8375,0.8375
500_2080,svc_tfidf,macro avg,0.917721519,0.535714286,0.52183908,80
500_2080,svc_tfidf,weighted avg,0.864240506,0.8375,0.774367816,80
500_2080,lsvc_tfidf,0,0.666666667,0.428571429,0.52173913,14
500_2080,lsvc_tfidf,1,0.887323944,0.954545455,0.919708029,66
500_2080,lsvc_tfidf,accuracy,0.8625,0.8625,0.8625,0.8625
500_2080,lsvc_tfidf,macro avg,0.776995305,0.691558442,0.72072358,80
500_2080,lsvc_tfidf,weighted avg,0.84870892,0.8625,0.850063472,80
500_2080,sgd_tfidf,0,0.538461538,0.5,0.518518519,14
500_2080,sgd_tfidf,1,0.895522388,0.909090909,0.902255639,66
500_2080,sgd_tfidf,accuracy,0.8375,0.8375,0.8375,0.8375
500_2080,sgd_tfidf,macro avg,0.716991963,0.704545455,0.710387079,80
500_2080,sgd_tfidf,weighted avg,0.833036739,0.8375,0.835101643,80
500_2080,knn_tfidf,0,0.666666667,0.571428571,0.615384615,14
500_2080,knn_tfidf,1,0.911764706,0.939393939,0.925373134,66
500_2080,knn_tfidf,accuracy,0.875,0.875,0.875,0.875
500_2080,knn_tfidf,macro avg,0.789215686,0.755411255,0.770378875,80
500_2080,knn_tfidf,weighted avg,0.868872549,0.875,0.871125144,80
500_2080,lr_w2v,0,0,0,0,14
500_2080,lr_w2v,1,0.820512821,0.96969697,0.888888889,66
500_2080,lr_w2v,accuracy,0.8,0.8,0.8,0.8
500_2080,lr_w2v,macro avg,0.41025641,0.484848485,0.444444444,80
500_2080,lr_w2v,weighted avg,0.676923077,0.8,0.733333333,80
500_3070,lr_tfidf,0,0.8125,0.448275862,0.577777778,29
500_3070,lr_tfidf,1,0.75,0.941176471,0.834782609,51
500_3070,lr_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
500_3070,lr_tfidf,macro avg,0.78125,0.694726166,0.706280193,80
500_3070,lr_tfidf,weighted avg,0.77265625,0.7625,0.741618357,80
500_3070,nb_tfidf,0,1,0.172413793,0.294117647,29
500_3070,nb_tfidf,1,0.68,1,0.80952381,51
500_3070,nb_tfidf,accuracy,0.7,0.7,0.7,0.7
500_3070,nb_tfidf,macro avg,0.84,0.586206897,0.551820728,80
500_3070,nb_tfidf,weighted avg,0.796,0.7,0.622689076,80
500_3070,rf_tfidf,0,0,0,0,29
500_3070,rf_tfidf,1,0.6375,1,0.778625954,51
500_3070,rf_tfidf,accuracy,0.6375,0.6375,0.6375,0.6375
500_3070,rf_tfidf,macro avg,0.31875,0.5,0.389312977,80
500_3070,rf_tfidf,weighted avg,0.40640625,0.6375,0.496374046,80
500_3070,dt_tfidf,0,0.692307692,0.620689655,0.654545455,29
500_3070,dt_tfidf,1,0.796296296,0.843137255,0.819047619,51
500_3070,dt_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
500_3070,dt_tfidf,macro avg,0.744301994,0.731913455,0.736796537,80
500_3070,dt_tfidf,weighted avg,0.758600427,0.7625,0.759415584,80
500_3070,svc_tfidf,0,1,0.275862069,0.432432432,29
500_3070,svc_tfidf,1,0.708333333,1,0.829268293,51
500_3070,svc_tfidf,accuracy,0.7375,0.7375,0.7375,0.7375
500_3070,svc_tfidf,macro avg,0.854166667,0.637931034,0.630850363,80
500_3070,svc_tfidf,weighted avg,0.8140625,0.7375,0.685415293,80
500_3070,lsvc_tfidf,0,0.8125,0.448275862,0.577777778,29
500_3070,lsvc_tfidf,1,0.75,0.941176471,0.834782609,51
500_3070,lsvc_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
500_3070,lsvc_tfidf,macro avg,0.78125,0.694726166,0.706280193,80
500_3070,lsvc_tfidf,weighted avg,0.77265625,0.7625,0.741618357,80
500_3070,sgd_tfidf,0,0.772727273,0.586206897,0.666666667,29
500_3070,sgd_tfidf,1,0.793103448,0.901960784,0.844036697,51
500_3070,sgd_tfidf,accuracy,0.7875,0.7875,0.7875,0.7875
500_3070,sgd_tfidf,macro avg,0.782915361,0.74408384,0.755351682,80
500_3070,sgd_tfidf,weighted avg,0.785717085,0.7875,0.779740061,80
500_3070,knn_tfidf,0,0.75,0.413793103,0.533333333,29
500_3070,knn_tfidf,1,0.734375,0.921568627,0.817391304,51
500_3070,knn_tfidf,accuracy,0.7375,0.7375,0.7375,0.7375
500_3070,knn_tfidf,macro avg,0.7421875,0.667680865,0.675362319,80
500_3070,knn_tfidf,weighted avg,0.740039063,0.7375,0.71442029,80
500_3070,lr_w2v,0,0.8,0.275862069,0.41025641,29
500_3070,lr_w2v,1,0.7,0.960784314,0.809917355,51
500_3070,lr_w2v,accuracy,0.7125,0.7125,0.7125,0.7125
500_3070,lr_w2v,macro avg,0.75,0.618323191,0.610086883,80
500_3070,lr_w2v,weighted avg,0.73625,0.7125,0.665040263,80
500_4060,lr_tfidf,0,0.708333333,0.586206897,0.641509434,29
500_4060,lr_tfidf,1,0.785714286,0.862745098,0.822429907,51
500_4060,lr_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
500_4060,lr_tfidf,macro avg,0.74702381,0.724475997,0.73196967,80
500_4060,lr_tfidf,weighted avg,0.75766369,0.7625,0.756846235,80
500_4060,nb_tfidf,0,0.846153846,0.379310345,0.523809524,29
500_4060,nb_tfidf,1,0.731343284,0.960784314,0.830508475,51
500_4060,nb_tfidf,accuracy,0.75,0.75,0.75,0.75
500_4060,nb_tfidf,macro avg,0.788748565,0.670047329,0.677158999,80
500_4060,nb_tfidf,weighted avg,0.772962113,0.75,0.719330105,80
500_4060,rf_tfidf,0,0.846153846,0.379310345,0.523809524,29
500_4060,rf_tfidf,1,0.731343284,0.960784314,0.830508475,51
500_4060,rf_tfidf,accuracy,0.75,0.75,0.75,0.75
500_4060,rf_tfidf,macro avg,0.788748565,0.670047329,0.677158999,80
500_4060,rf_tfidf,weighted avg,0.772962113,0.75,0.719330105,80
500_4060,dt_tfidf,0,0.677419355,0.724137931,0.7,29
500_4060,dt_tfidf,1,0.836734694,0.803921569,0.82,51
500_4060,dt_tfidf,accuracy,0.775,0.775,0.775,0.775
500_4060,dt_tfidf,macro avg,0.757077024,0.76402975,0.76,80
500_4060,dt_tfidf,weighted avg,0.778982883,0.775,0.7765,80
500_4060,svc_tfidf,0,0.695652174,0.551724138,0.615384615,29
500_4060,svc_tfidf,1,0.771929825,0.862745098,0.814814815,51
500_4060,svc_tfidf,accuracy,0.75,0.75,0.75,0.75
500_4060,svc_tfidf,macro avg,0.733790999,0.707234618,0.715099715,80
500_4060,svc_tfidf,weighted avg,0.744279176,0.75,0.742521368,80
500_4060,lsvc_tfidf,0,0.692307692,0.620689655,0.654545455,29
500_4060,lsvc_tfidf,1,0.796296296,0.843137255,0.819047619,51
500_4060,lsvc_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
500_4060,lsvc_tfidf,macro avg,0.744301994,0.731913455,0.736796537,80
500_4060,lsvc_tfidf,weighted avg,0.758600427,0.7625,0.759415584,80
500_4060,sgd_tfidf,0,0.740740741,0.689655172,0.714285714,29
500_4060,sgd_tfidf,1,0.830188679,0.862745098,0.846153846,51
500_4060,sgd_tfidf,accuracy,0.8,0.8,0.8,0.8
500_4060,sgd_tfidf,macro avg,0.78546471,0.776200135,0.78021978,80
500_4060,sgd_tfidf,weighted avg,0.797763802,0.8,0.798351648,80
500_4060,knn_tfidf,0,0.6,0.724137931,0.65625,29
500_4060,knn_tfidf,1,0.822222222,0.725490196,0.770833333,51
500_4060,knn_tfidf,accuracy,0.725,0.725,0.725,0.725
500_4060,knn_tfidf,macro avg,0.711111111,0.724814064,0.713541667,80
500_4060,knn_tfidf,weighted avg,0.741666667,0.725,0.729296875,80
500_4060,lr_w2v,0,0.678571429,0.655172414,0.666666667,29
500_4060,lr_w2v,1,0.807692308,0.823529412,0.815533981,51
500_4060,lr_w2v,accuracy,0.7625,0.7625,0.7625,0.7625
500_4060,lr_w2v,macro avg,0.743131868,0.739350913,0.741100324,80
500_4060,lr_w2v,weighted avg,0.760885989,0.7625,0.761569579,80
500_5050,lr_tfidf,0,0.707317073,0.725,0.716049383,40
500_5050,lr_tfidf,1,0.717948718,0.7,0.708860759,40
500_5050,lr_tfidf,accuracy,0.7125,0.7125,0.7125,0.7125
500_5050,lr_tfidf,macro avg,0.712632896,0.7125,0.712455071,80
500_5050,lr_tfidf,weighted avg,0.712632896,0.7125,0.712455071,80
500_5050,nb_tfidf,0,0.615384615,0.8,0.695652174,40
500_5050,nb_tfidf,1,0.714285714,0.5,0.588235294,40
500_5050,nb_tfidf,accuracy,0.65,0.65,0.65,0.65
500_5050,nb_tfidf,macro avg,0.664835165,0.65,0.641943734,80
500_5050,nb_tfidf,weighted avg,0.664835165,0.65,0.641943734,80
500_5050,rf_tfidf,0,0.616666667,0.925,0.74,40
500_5050,rf_tfidf,1,0.85,0.425,0.566666667,40
500_5050,rf_tfidf,accuracy,0.675,0.675,0.675,0.675
500_5050,rf_tfidf,macro avg,0.733333333,0.675,0.653333333,80
500_5050,rf_tfidf,weighted avg,0.733333333,0.675,0.653333333,80
500_5050,dt_tfidf,0,0.829268293,0.85,0.839506173,40
500_5050,dt_tfidf,1,0.846153846,0.825,0.835443038,40
500_5050,dt_tfidf,accuracy,0.8375,0.8375,0.8375,0.8375
500_5050,dt_tfidf,macro avg,0.837711069,0.8375,0.837474605,80
500_5050,dt_tfidf,weighted avg,0.837711069,0.8375,0.837474605,80
500_5050,svc_tfidf,0,0.660714286,0.925,0.770833333,40
500_5050,svc_tfidf,1,0.875,0.525,0.65625,40
500_5050,svc_tfidf,accuracy,0.725,0.725,0.725,0.725
500_5050,svc_tfidf,macro avg,0.767857143,0.725,0.713541667,80
500_5050,svc_tfidf,weighted avg,0.767857143,0.725,0.713541667,80
500_5050,lsvc_tfidf,0,0.731707317,0.75,0.740740741,40
500_5050,lsvc_tfidf,1,0.743589744,0.725,0.734177215,40
500_5050,lsvc_tfidf,accuracy,0.7375,0.7375,0.7375,0.7375
500_5050,lsvc_tfidf,macro avg,0.73764853,0.7375,0.737458978,80
500_5050,lsvc_tfidf,weighted avg,0.73764853,0.7375,0.737458978,80
500_5050,sgd_tfidf,0,0.711111111,0.8,0.752941176,40
500_5050,sgd_tfidf,1,0.771428571,0.675,0.72,40
500_5050,sgd_tfidf,accuracy,0.7375,0.7375,0.7375,0.7375
500_5050,sgd_tfidf,macro avg,0.741269841,0.7375,0.736470588,80
500_5050,sgd_tfidf,weighted avg,0.741269841,0.7375,0.736470588,80
500_5050,knn_tfidf,0,0.659574468,0.775,0.712643678,40
500_5050,knn_tfidf,1,0.727272727,0.6,0.657534247,40
500_5050,knn_tfidf,accuracy,0.6875,0.6875,0.6875,0.6875
500_5050,knn_tfidf,macro avg,0.693423598,0.6875,0.685088962,80
500_5050,knn_tfidf,weighted avg,0.693423598,0.6875,0.685088962,80
500_5050,lr_w2v,0,0.641509434,0.85,0.731182796,40
500_5050,lr_w2v,1,0.777777778,0.525,0.626865672,40
500_5050,lr_w2v,accuracy,0.6875,0.6875,0.6875,0.6875
500_5050,lr_w2v,macro avg,0.709643606,0.6875,0.679024234,80
500_5050,lr_w2v,weighted avg,0.709643606,0.6875,0.679024234,80
600_1090,lr_tfidf,0,1,0.222222222,0.363636364,9
600_1090,lr_tfidf,1,0.925531915,1,0.961325967,87
600_1090,lr_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_1090,lr_tfidf,macro avg,0.962765957,0.611111111,0.662481165,96
600_1090,lr_tfidf,weighted avg,0.932513298,0.927083333,0.905292567,96
600_1090,nb_tfidf,0,0,0,0,9
600_1090,nb_tfidf,1,0.90625,1,0.950819672,87
600_1090,nb_tfidf,accuracy,0.90625,0.90625,0.90625,0.90625
600_1090,nb_tfidf,macro avg,0.453125,0.5,0.475409836,96
600_1090,nb_tfidf,weighted avg,0.821289063,0.90625,0.861680328,96
600_1090,rf_tfidf,0,0,0,0,9
600_1090,rf_tfidf,1,0.90625,1,0.950819672,87
600_1090,rf_tfidf,accuracy,0.90625,0.90625,0.90625,0.90625
600_1090,rf_tfidf,macro avg,0.453125,0.5,0.475409836,96
600_1090,rf_tfidf,weighted avg,0.821289063,0.90625,0.861680328,96
600_1090,dt_tfidf,0,0.5,0.333333333,0.4,9
600_1090,dt_tfidf,1,0.933333333,0.965517241,0.949152542,87
600_1090,dt_tfidf,accuracy,0.90625,0.90625,0.90625,0.90625
600_1090,dt_tfidf,macro avg,0.716666667,0.649425287,0.674576271,96
600_1090,dt_tfidf,weighted avg,0.892708333,0.90625,0.897669492,96
600_1090,svc_tfidf,0,0,0,0,9
600_1090,svc_tfidf,1,0.90625,1,0.950819672,87
600_1090,svc_tfidf,accuracy,0.90625,0.90625,0.90625,0.90625
600_1090,svc_tfidf,macro avg,0.453125,0.5,0.475409836,96
600_1090,svc_tfidf,weighted avg,0.821289063,0.90625,0.861680328,96
600_1090,lsvc_tfidf,0,1,0.222222222,0.363636364,9
600_1090,lsvc_tfidf,1,0.925531915,1,0.961325967,87
600_1090,lsvc_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_1090,lsvc_tfidf,macro avg,0.962765957,0.611111111,0.662481165,96
600_1090,lsvc_tfidf,weighted avg,0.932513298,0.927083333,0.905292567,96
600_1090,sgd_tfidf,0,0.75,0.333333333,0.461538462,9
600_1090,sgd_tfidf,1,0.934782609,0.988505747,0.960893855,87
600_1090,sgd_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_1090,sgd_tfidf,macro avg,0.842391304,0.66091954,0.711216158,96
600_1090,sgd_tfidf,weighted avg,0.917459239,0.927083333,0.914079287,96
600_1090,knn_tfidf,0,1,0.111111111,0.2,9
600_1090,knn_tfidf,1,0.915789474,1,0.956043956,87
600_1090,knn_tfidf,accuracy,0.916666667,0.916666667,0.916666667,0.916666667
600_1090,knn_tfidf,macro avg,0.957894737,0.555555556,0.578021978,96
600_1090,knn_tfidf,weighted avg,0.923684211,0.916666667,0.885164835,96
600_1090,lr_w2v,0,0,0,0,9
600_1090,lr_w2v,1,0.90625,1,0.950819672,87
600_1090,lr_w2v,accuracy,0.90625,0.90625,0.90625,0.90625
600_1090,lr_w2v,macro avg,0.453125,0.5,0.475409836,96
600_1090,lr_w2v,weighted avg,0.821289063,0.90625,0.861680328,96
600_2080,lr_tfidf,0,1,0.142857143,0.25,21
600_2080,lr_tfidf,1,0.806451613,1,0.892857143,75
600_2080,lr_tfidf,accuracy,0.8125,0.8125,0.8125,0.8125
600_2080,lr_tfidf,macro avg,0.903225806,0.571428571,0.571428571,96
600_2080,lr_tfidf,weighted avg,0.848790323,0.8125,0.752232143,96
600_2080,nb_tfidf,0,1,0.047619048,0.090909091,21
600_2080,nb_tfidf,1,0.789473684,1,0.882352941,75
600_2080,nb_tfidf,accuracy,0.791666667,0.791666667,0.791666667,0.791666667
600_2080,nb_tfidf,macro avg,0.894736842,0.523809524,0.486631016,96
600_2080,nb_tfidf,weighted avg,0.835526316,0.791666667,0.709224599,96
600_2080,rf_tfidf,0,0,0,0,21
600_2080,rf_tfidf,1,0.78125,1,0.877192982,75
600_2080,rf_tfidf,accuracy,0.78125,0.78125,0.78125,0.78125
600_2080,rf_tfidf,macro avg,0.390625,0.5,0.438596491,96
600_2080,rf_tfidf,weighted avg,0.610351563,0.78125,0.685307018,96
600_2080,dt_tfidf,0,0.25,0.19047619,0.216216216,21
600_2080,dt_tfidf,1,0.7875,0.84,0.812903226,75
600_2080,dt_tfidf,accuracy,0.697916667,0.697916667,0.697916667,0.697916667
600_2080,dt_tfidf,macro avg,0.51875,0.515238095,0.514559721,96
600_2080,dt_tfidf,weighted avg,0.669921875,0.697916667,0.682377942,96
600_2080,svc_tfidf,0,1,0.095238095,0.173913043,21
600_2080,svc_tfidf,1,0.79787234,1,0.887573964,75
600_2080,svc_tfidf,accuracy,0.802083333,0.802083333,0.802083333,0.802083333
600_2080,svc_tfidf,macro avg,0.89893617,0.547619048,0.530743504,96
600_2080,svc_tfidf,weighted avg,0.842087766,0.802083333,0.731460638,96
600_2080,lsvc_tfidf,0,1,0.142857143,0.25,21
600_2080,lsvc_tfidf,1,0.806451613,1,0.892857143,75
600_2080,lsvc_tfidf,accuracy,0.8125,0.8125,0.8125,0.8125
600_2080,lsvc_tfidf,macro avg,0.903225806,0.571428571,0.571428571,96
600_2080,lsvc_tfidf,weighted avg,0.848790323,0.8125,0.752232143,96
600_2080,sgd_tfidf,0,0.5,0.19047619,0.275862069,21
600_2080,sgd_tfidf,1,0.806818182,0.946666667,0.871165644,75
600_2080,sgd_tfidf,accuracy,0.78125,0.78125,0.78125,0.78125
600_2080,sgd_tfidf,macro avg,0.653409091,0.568571429,0.573513857,96
600_2080,sgd_tfidf,weighted avg,0.739701705,0.78125,0.740942987,96
600_2080,knn_tfidf,0,0.555555556,0.238095238,0.333333333,21
600_2080,knn_tfidf,1,0.816091954,0.946666667,0.87654321,75
600_2080,knn_tfidf,accuracy,0.791666667,0.791666667,0.791666667,0.791666667
600_2080,knn_tfidf,macro avg,0.685823755,0.592380952,0.604938272,96
600_2080,knn_tfidf,weighted avg,0.759099617,0.791666667,0.757716049,96
600_2080,lr_w2v,0,0,0,0,21
600_2080,lr_w2v,1,0.776595745,0.973333333,0.863905325,75
600_2080,lr_w2v,accuracy,0.760416667,0.760416667,0.760416667,0.760416667
600_2080,lr_w2v,macro avg,0.388297872,0.486666667,0.431952663,96
600_2080,lr_w2v,weighted avg,0.606715426,0.760416667,0.674926036,96
600_3070,lr_tfidf,0,0.625,0.46875,0.535714286,32
600_3070,lr_tfidf,1,0.763888889,0.859375,0.808823529,64
600_3070,lr_tfidf,accuracy,0.729166667,0.729166667,0.729166667,0.729166667
600_3070,lr_tfidf,macro avg,0.694444444,0.6640625,0.672268908,96
600_3070,lr_tfidf,weighted avg,0.717592593,0.729166667,0.717787115,96
600_3070,nb_tfidf,0,1,0.125,0.222222222,32
600_3070,nb_tfidf,1,0.695652174,1,0.820512821,64
600_3070,nb_tfidf,accuracy,0.708333333,0.708333333,0.708333333,0.708333333
600_3070,nb_tfidf,macro avg,0.847826087,0.5625,0.521367521,96
600_3070,nb_tfidf,weighted avg,0.797101449,0.708333333,0.621082621,96
600_3070,rf_tfidf,0,0.714285714,0.15625,0.256410256,32
600_3070,rf_tfidf,1,0.696629213,0.96875,0.810457516,64
600_3070,rf_tfidf,accuracy,0.697916667,0.697916667,0.697916667,0.697916667
600_3070,rf_tfidf,macro avg,0.705457464,0.5625,0.533433886,96
600_3070,rf_tfidf,weighted avg,0.702514714,0.697916667,0.625775096,96
